timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1760608120359,00009,111,8,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608120459,00001,111,8,139,139,1,6,0,117,38,117,0,0,9,79,7737,117,0,0,0,0,0,106,11,0,0,0,0,0,475963,4,24,9,24,0,0,15,1302,1.854652,24,0,0,0,0,0,24,0,0,0,0,0,0,122699,25125.341708,4500.000000
1760608120459,00003,111,8,139,139,1,6,0,117,38,117,0,0,9,79,7737,117,0,0,0,0,0,106,11,0,0,0,0,0,475963,4,25,7,25,0,0,18,1795,2.522327,25,0,0,0,0,0,25,0,0,0,0,0,0,113483,25125.341708,4500.000000
1760608120459,00008,111,8,139,139,1,6,0,117,38,117,0,0,9,79,7737,117,0,0,0,0,0,106,11,0,0,0,0,0,475963,4,41,12,41,0,0,29,3092,4.339886,41,0,0,0,0,0,40,1,0,0,0,0,0,124943,25125.341708,4500.000000
1760608120459,00010,111,8,139,139,1,6,0,117,38,117,0,0,9,79,7737,117,0,0,0,0,0,106,11,0,0,0,0,0,475963,4,27,10,27,0,0,17,1548,2.200854,27,0,0,0,0,0,17,10,0,0,0,0,0,114838,20308.413304,4500.000000
1760608120559,00003,111,8,139,139,1,20,0,130,32,130,0,0,28,98,13790,130,0,0,0,0,0,122,8,0,0,0,0,0,722619,3,44,11,44,0,0,33,4708,13.105714,44,0,0,0,0,0,44,0,0,0,0,0,0,226344,25125.341708,5240.000000
1760608120559,00008,111,8,139,139,1,20,0,130,32,130,0,0,28,98,13790,130,0,0,0,0,0,122,8,0,0,0,0,0,722619,3,40,9,40,0,0,31,4160,11.591607,40,0,0,0,0,0,36,4,0,0,0,0,0,262896,25125.341708,5240.000000
1760608120559,00011,111,8,139,139,1,20,0,130,32,130,0,0,28,98,13790,130,0,0,0,0,0,122,8,0,0,0,0,0,722619,3,46,12,46,0,0,34,4922,4.555753,46,0,0,0,0,0,42,4,0,0,0,0,0,233379,9366.534103,5240.000000
1760608120659,00008,111,8,139,139,1,20,0,452,328,294,158,0,29,124,178488,157,137,147,11,0,0,111,0,34,284,23,0,0,1254916,4,39,12,39,0,0,27,2157,6.155714,39,0,0,0,0,0,39,0,0,0,0,0,0,395808,25125.341708,5240.000000
1760608120659,00007,111,8,139,139,1,20,0,452,328,294,158,0,29,124,178488,157,137,147,11,0,0,111,0,34,284,23,0,0,1254916,4,38,11,38,0,0,27,1408,1.040549,38,0,0,0,0,0,38,0,0,0,0,0,0,357266,7034.438303,5240.000000
