timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1760608120359,00011,111,7,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608120459,00011,111,7,139,139,1,30,0,598,415,422,176,0,42,183,109588,363,59,175,1,0,0,24,84,301,104,85,0,0,395717,4,60,39,60,0,0,21,4727,8.960536,60,0,0,0,0,0,0,17,43,0,0,0,0,107312,7937.677369,4710.000000
1760608120459,00004,111,7,139,139,1,30,0,598,415,422,176,0,42,183,109588,363,59,175,1,0,0,24,84,301,104,85,0,0,395717,4,267,178,91,176,0,89,86019,18.076677,32,59,175,1,0,0,0,34,44,104,85,0,0,66895,4242.882292,5650.000000
1760608120459,00005,111,7,139,139,1,30,0,598,415,422,176,0,42,183,109588,363,59,175,1,0,0,24,84,301,104,85,0,0,395717,4,38,11,38,0,0,27,1027,1.557908,38,0,0,0,0,0,6,32,0,0,0,0,0,119010,13285.559346,4500.000000
1760608120459,00007,111,7,139,139,1,30,0,598,415,422,176,0,42,183,109588,363,59,175,1,0,0,24,84,301,104,85,0,0,395717,4,233,187,233,0,0,46,17815,15.912916,233,0,0,0,0,0,18,1,214,0,0,0,0,102500,3020.991581,4710.000000
1760608120559,00005,111,7,139,139,1,9,0,100,38,100,0,0,13,62,8630,100,0,0,0,0,0,78,10,6,6,0,0,0,740878,3,36,9,36,0,0,27,3852,10.722857,36,0,0,0,0,0,36,0,0,0,0,0,0,250411,17790.991511,5240.000000
1760608120559,00002,111,7,139,139,1,9,0,100,38,100,0,0,13,62,8630,100,0,0,0,0,0,78,10,6,6,0,0,0,740878,3,25,10,25,0,0,15,1328,1.270989,25,0,0,0,0,0,17,8,0,0,0,0,0,247096,5250.511866,6180.000000
1760608120559,00010,111,7,139,139,1,9,0,100,38,100,0,0,13,62,8630,100,0,0,0,0,0,78,10,6,6,0,0,0,740878,3,39,19,39,0,0,20,3450,2.740055,39,0,0,0,0,0,25,2,6,6,0,0,0,243371,16773.947628,5240.000000
1760608120659,00006,111,7,139,139,1,2,0,67,24,67,0,0,3,43,5811,67,0,0,0,0,0,47,20,0,0,0,0,0,619158,2,48,12,48,0,0,36,4256,2.972997,48,0,0,0,0,0,47,1,0,0,0,0,0,259698,15238.391329,5240.000000
1760608120659,00011,111,7,139,139,1,2,0,67,24,67,0,0,3,43,5811,67,0,0,0,0,0,47,20,0,0,0,0,0,619158,2,19,12,19,0,0,7,1555,1.090099,19,0,0,0,0,0,0,19,0,0,0,0,0,359460,10564.020680,5240.000000
1760608120759,00006,111,7,139,139,1,15,0,224,164,215,9,0,22,60,59632,124,91,9,0,0,0,48,21,75,80,0,0,0,1343835,3,25,7,25,0,0,18,2527,7.049286,25,0,0,0,0,0,22,3,0,0,0,0,0,397954,15701.825690,5240.000000
1760608120759,00011,111,7,139,139,1,15,0,224,164,215,9,0,22,60,59632,124,91,9,0,0,0,48,21,75,80,0,0,0,1343835,3,31,23,31,0,0,8,4136,6.081250,31,0,0,0,0,0,0,15,16,0,0,0,0,486662,10908.639741,5440.000000
1760608120759,00009,111,7,139,139,1,15,0,224,164,215,9,0,22,60,59632,124,91,9,0,0,0,48,21,75,80,0,0,0,1343835,3,168,134,159,9,0,34,52969,9.145389,68,91,9,0,0,0,26,3,59,80,0,0,0,459219,6309.610992,5760.000000
1760608120859,00011,111,7,139,139,1,9,0,190,85,190,0,0,13,105,19428,190,0,0,0,0,0,87,56,41,6,0,0,0,2367658,4,33,12,33,0,0,21,3531,9.829286,33,0,0,0,0,0,4,29,0,0,0,0,0,609902,10788.192267,5440.000000
1760608120859,00002,111,7,139,139,1,9,0,190,85,190,0,0,13,105,19428,190,0,0,0,0,0,87,56,41,6,0,0,0,2367658,4,30,10,30,0,0,20,1422,0.685869,30,0,0,0,0,0,23,7,0,0,0,0,0,653288,7632.313790,5340.000000
1760608120859,00003,111,7,139,139,1,9,0,190,85,190,0,0,13,105,19428,190,0,0,0,0,0,87,56,41,6,0,0,0,2367658,4,45,12,45,0,0,33,2512,1.198205,45,0,0,0,0,0,45,0,0,0,0,0,0,570565,15868.942244,5240.000000
1760608120859,00010,111,7,139,139,1,9,0,190,85,190,0,0,13,105,19428,190,0,0,0,0,0,87,56,41,6,0,0,0,2367658,4,82,51,82,0,0,31,11963,3.135991,82,0,0,0,0,0,15,20,41,6,0,0,0,533903,8681.077012,5340.000000
