timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1760608120359,00001,111,3,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608120359,00002,111,3,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608120459,00002,111,3,139,139,1,51,0,984,790,495,489,0,71,194,215492,166,329,363,126,0,0,26,0,108,509,341,0,0,182159,3,393,283,84,309,0,110,112345,43.090000,63,21,183,126,0,0,0,0,61,163,169,0,0,46885,3796.166192,4710.000000
1760608120459,00009,111,3,139,139,1,51,0,984,790,495,489,0,71,194,215492,166,329,363,126,0,0,26,0,108,509,341,0,0,182159,3,274,199,274,0,0,75,30932,12.475627,100,174,0,0,0,0,26,0,47,201,0,0,0,93726,3113.466249,4500.000000
1760608120459,00012,111,3,139,139,1,51,0,984,790,495,489,0,71,194,215492,166,329,363,126,0,0,26,0,108,509,341,0,0,182159,3,317,308,137,180,0,9,72215,16.234389,3,134,180,0,0,0,0,0,0,145,172,0,0,41548,3650.691418,9640.000000
1760608120559,00009,111,3,139,139,1,33,0,353,252,213,125,15,46,101,146975,196,17,29,111,0,0,58,41,128,27,99,0,0,581006,3,158,122,18,125,15,36,120659,35.469821,5,13,29,111,0,0,13,23,0,23,99,0,0,138435,5527.311346,5440.000000
1760608120559,00013,111,3,139,139,1,33,0,353,252,213,125,15,46,101,146975,196,17,29,111,0,0,58,41,128,27,99,0,0,581006,3,150,118,150,0,0,32,23880,9.821280,146,4,0,0,0,0,0,18,128,4,0,0,0,204727,8018.471846,6390.000000
1760608120559,00007,111,3,139,139,1,33,0,353,252,213,125,15,46,101,146975,196,17,29,111,0,0,58,41,128,27,99,0,0,581006,3,45,12,45,0,0,33,2436,2.327396,45,0,0,0,0,0,45,0,0,0,0,0,0,237844,5219.634491,5240.000000
1760608120659,00009,111,3,139,139,1,17,0,131,63,125,6,0,25,68,32986,86,39,0,6,0,0,53,40,4,34,0,0,0,931613,3,77,42,71,6,0,35,28274,20.701071,32,39,0,6,0,0,20,19,4,34,0,0,0,255063,6461.475774,5970.000000
1760608120659,00013,111,3,139,139,1,17,0,131,63,125,6,0,25,68,32986,86,39,0,6,0,0,53,40,4,34,0,0,0,931613,3,15,9,15,0,0,6,1330,3.723214,15,0,0,0,0,0,0,15,0,0,0,0,0,336795,10045.351556,5340.000000
1760608120659,00003,111,3,139,139,1,17,0,131,63,125,6,0,25,68,32986,86,39,0,6,0,0,53,40,4,34,0,0,0,931613,3,39,12,39,0,0,27,3382,2.366010,39,0,0,0,0,0,33,6,0,0,0,0,0,339755,21446.454230,5240.000000
1760608120759,00002,111,3,139,139,1,3,0,115,66,115,0,0,5,49,25530,61,54,0,0,0,0,48,10,7,50,0,0,0,629819,2,67,54,67,0,0,13,21282,3.519364,13,54,0,0,0,0,0,10,7,50,0,0,0,511599,6816.475196,6490.000000
1760608120759,00005,111,3,139,139,1,3,0,115,66,115,0,0,5,49,25530,61,54,0,0,0,0,48,10,7,50,0,0,0,629819,2,48,12,48,0,0,36,4248,2.379288,48,0,0,0,0,0,48,0,0,0,0,0,0,118220,19491.631750,7020.000000
