timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1760608034584,00005,,,,,,,,,,,,,
1760608034584,00007,,,,,,,,,,,,,
1760608034684,00007,,,,,,,,,,,,,
1760608034684,00001,,,,,,,,,,,,,
1760608034684,00003,,,,,,,,,,,,,
1760608034684,00009,,,,,,,,,,,,,
1760608034684,00014,,,,,,,,,,,,,
1760608034784,00009,,,,,,,,,,,,,
1760608034784,00002,,,,,,,,,,,,,
1760608034784,00011,,,,,,,,,,,,,
1760608034884,00006,,,,,,,,,,,,,
1760608034884,00007,,,,,,,,,,,,,
1760608034884,00008,,,,,,,,,,,,,
1760608034984,00008,,,,,,,,,,,,,
1760608034984,00002,,,,,,,,,,,,,
1760608034984,00004,,,,,,,,,,,,,
1760608034984,00011,,,,,,,,,,,,,
1760608035084,00008,,,,,,,,,,,,,
1760608035084,00011,,,,,,,,,,,,,
1760608035084,00012,,,,,,,,,,,,,
