timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1760608034584,00011,111,7,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608034684,00002,111,7,139,139,1,4,0,48,12,48,0,0,6,36,5136,48,0,0,0,0,0,48,0,0,0,0,0,0,229348,2,36,9,36,0,0,27,3852,5.341398,36,0,0,0,0,0,36,0,0,0,0,0,0,119611,22104.896257,3870.000000
1760608034684,00012,111,7,139,139,1,4,0,48,12,48,0,0,6,36,5136,48,0,0,0,0,0,48,0,0,0,0,0,0,229348,2,12,3,12,0,0,9,1284,1.780466,12,0,0,0,0,0,12,0,0,0,0,0,0,109737,24436.452590,4290.000000
1760608034784,00007,111,7,139,139,1,2,0,44,12,44,0,0,4,32,4708,44,0,0,0,0,0,43,1,0,0,0,0,0,135028,1,44,12,44,0,0,32,4708,4.357677,44,0,0,0,0,0,43,1,0,0,0,0,0,135028,10536.776751,5240.000000
1760608034884,00001,111,7,139,139,1,2,0,66,24,66,0,0,3,42,5485,66,0,0,0,0,0,40,24,2,0,0,0,0,744927,2,42,12,42,0,0,30,3559,2.489885,42,0,0,0,0,0,32,10,0,0,0,0,0,382893,16540.289181,5240.000000
1760608034884,00011,111,7,139,139,1,2,0,66,24,66,0,0,3,42,5485,66,0,0,0,0,0,40,24,2,0,0,0,0,744927,2,24,12,24,0,0,12,1926,1.350236,24,0,0,0,0,0,8,14,2,0,0,0,0,362034,14385.600120,5240.000000
1760608034984,00012,111,7,139,139,1,1,0,70,22,70,0,0,2,48,5400,70,0,0,0,0,0,70,0,0,0,0,0,0,699398,2,42,12,42,0,0,30,3284,1.843948,42,0,0,0,0,0,42,0,0,0,0,0,0,402653,7876.985435,5760.000000
1760608034984,00007,111,7,139,139,1,1,0,70,22,70,0,0,2,48,5400,70,0,0,0,0,0,70,0,0,0,0,0,0,699398,2,28,10,28,0,0,18,2116,1.189644,28,0,0,0,0,0,28,0,0,0,0,0,0,296745,9024.131711,5240.000000
1760608035084,00007,111,7,139,139,1,27,0,379,280,379,0,0,38,99,77494,134,245,0,0,0,0,35,74,201,69,0,0,0,1100284,3,185,142,185,0,0,43,48491,34.700357,12,173,0,0,0,0,3,38,128,16,0,0,0,382193,8072.719293,6070.000000
1760608035084,00009,111,7,139,139,1,27,0,379,280,379,0,0,38,99,77494,134,245,0,0,0,0,35,74,201,69,0,0,0,1100284,3,54,28,54,0,0,26,6394,1.656828,47,7,0,0,0,0,30,5,8,11,0,0,0,121033,13516.972352,6280.000000
1760608035084,00014,111,7,139,139,1,27,0,379,280,379,0,0,38,99,77494,134,245,0,0,0,0,35,74,201,69,0,0,0,1100284,3,140,110,140,0,0,30,22609,3.743357,75,65,0,0,0,0,2,31,65,42,0,0,0,597058,11352.116173,7440.000000
