timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1760608034584,00009,111,8,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608034684,00011,111,8,139,139,1,22,0,308,240,172,136,0,31,68,124113,92,80,115,21,0,0,39,25,29,127,88,0,0,227453,3,37,21,37,0,0,16,1449,2.114304,37,0,0,0,0,0,0,22,15,0,0,0,0,109482,11454.710373,4500.000000
1760608034684,00010,111,8,139,139,1,22,0,308,240,172,136,0,31,68,124113,92,80,115,21,0,0,39,25,29,127,88,0,0,227453,3,43,13,43,0,0,30,2924,4.129692,43,0,0,0,0,0,39,3,1,0,0,0,0,114483,24119.774597,4500.000000
1760608034684,00013,111,8,139,139,1,22,0,308,240,172,136,0,31,68,124113,92,80,115,21,0,0,39,25,29,127,88,0,0,227453,3,228,206,92,136,0,22,119740,25.829123,12,80,115,21,0,0,0,0,13,127,88,0,0,3488,6623.486998,13100.000000
1760608034784,00010,111,8,139,139,1,27,0,438,337,183,255,0,38,101,256376,123,60,176,79,0,0,74,3,46,164,151,0,0,508972,3,46,16,46,0,0,30,2623,6.801071,46,0,0,0,0,0,36,3,7,0,0,0,0,244878,22405.670462,5240.000000
1760608034784,00012,111,8,139,139,1,27,0,438,337,183,255,0,38,101,256376,123,60,176,79,0,0,74,3,46,164,151,0,0,508972,3,38,11,38,0,0,27,1940,1.848712,38,0,0,0,0,0,38,0,0,0,0,0,0,243163,24807.392885,5340.000000
1760608034784,00006,111,8,139,139,1,27,0,438,337,183,255,0,38,101,256376,123,60,176,79,0,0,74,3,46,164,151,0,0,508972,3,354,310,99,255,0,44,251813,31.634426,39,60,176,79,0,0,0,0,39,164,151,0,0,20931,8556.980141,16550.000000
1760608034884,00010,111,8,139,139,1,22,0,442,348,144,0,298,31,94,451846,144,0,0,12,241,45,50,12,66,13,0,49,252,599099,3,100,75,100,0,0,25,10195,14.470893,100,0,0,0,0,0,9,12,66,13,0,0,0,376884,12002.129173,5240.000000
1760608034884,00003,111,8,139,139,1,22,0,442,348,144,0,298,31,94,451846,144,0,0,12,241,45,50,12,66,13,0,49,252,599099,3,41,12,41,0,0,29,1892,1.368817,41,0,0,0,0,0,41,0,0,0,0,0,0,222215,8903.440868,7120.000000
1760608034884,00009,111,8,139,139,1,22,0,442,348,144,0,298,31,94,451846,144,0,0,12,241,45,50,12,66,13,0,49,252,599099,3,301,261,3,0,298,40,439759,16.500134,3,0,0,12,241,45,0,0,0,0,0,49,252,0,15514.192530,36050.000000
