timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
1760608034984,00005,1623.227812,0,29344,2096,200,20960.000000,1664.600112,114,1195,901.000000,86
1760608034984,00003,1623.227812,0,29344,2096,200,20960.000000,1837.761383,106,1111,985.000000,94
1760608034984,00007,1623.227812,0,29344,2096,200,20960.000000,1650.423340,96,1006,1090.000000,104
1760608034984,00014,1623.227812,0,29344,2096,200,20960.000000,1679.747740,103,1079,1017.000000,97
1760608034984,00010,1623.227812,0,29344,2096,200,20960.000000,1697.390940,104,1090,1006.000000,96
1760608034984,00011,1623.227812,0,29344,2096,200,20960.000000,1812.480140,102,1069,1027.000000,98
1760608034984,00008,1623.227812,0,29344,2096,200,20960.000000,1562.212540,105,1100,996.000000,95
1760608034984,00001,1623.227812,0,29344,2096,200,20960.000000,1604.288140,94,985,1111.000000,106
1760608035084,00004,2232.553605,0,29344,2096,200,20960.000000,2028.975348,108,1132,964.000000,92
1760608035084,00006,2232.553605,0,29344,2096,200,20960.000000,2491.253297,109,1142,954.000000,91
1760608035084,00013,2232.553605,0,29344,2096,200,20960.000000,2379.585854,110,1153,943.000000,90
1760608035084,00002,2232.553605,0,29344,2096,200,20960.000000,2053.016556,90,943,1153.000000,110
1760608035084,00012,2232.553605,0,29344,2096,200,20960.000000,2478.841773,107,1121,975.000000,93
1760608035084,00009,2232.553605,0,29344,2096,200,20960.000000,1922.688481,108,1132,964.000000,92
1760608035084,00005,2232.553605,0,29344,2096,200,20960.000000,2163.444940,108,1132,964.000000,92
1760608035084,00003,2232.553605,0,29344,2096,200,20960.000000,2368.766540,111,1163,933.000000,89
1760608035084,00007,2232.553605,0,29344,2096,200,20960.000000,2186.906099,106,1111,985.000000,94
1760608035084,00014,2232.553605,0,29344,2096,200,20960.000000,2695.148847,106,1111,985.000000,94
1760608035084,00010,2232.553605,0,29344,2096,200,20960.000000,2129.106626,104,1090,1006.000000,96
1760608035084,00011,2232.553605,0,29344,2096,200,20960.000000,2223.311513,105,1100,996.000000,95
1760608035084,00008,2232.553605,0,29344,2096,200,20960.000000,2046.579207,102,1069,1027.000000,98
1760608035084,00001,2232.553605,0,29344,2096,200,20960.000000,2088.125395,105,1100,996.000000,95
