timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1760608076359,00008,111,4,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608076359,00012,111,4,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608076459,00003,111,4,139,139,1,15,0,155,72,155,0,0,21,83,22414,152,3,0,0,0,0,68,41,39,7,0,0,0,457003,4,78,49,78,0,0,29,14450,11.350471,75,3,0,0,0,0,4,28,39,7,0,0,0,105516,5956.288316,5130.000000
1760608076459,00005,111,4,139,139,1,15,0,155,72,155,0,0,21,83,22414,152,3,0,0,0,0,68,41,39,7,0,0,0,457003,4,31,10,31,0,0,21,3262,4.525351,31,0,0,0,0,0,31,0,0,0,0,0,0,118255,25125.341708,4500.000000
1760608076459,00006,111,4,139,139,1,15,0,155,72,155,0,0,21,83,22414,152,3,0,0,0,0,68,41,39,7,0,0,0,457003,4,25,7,25,0,0,18,2455,3.412560,25,0,0,0,0,0,12,13,0,0,0,0,0,118558,15251.841116,4710.000000
1760608076459,00010,111,4,139,139,1,15,0,155,72,155,0,0,21,83,22414,152,3,0,0,0,0,68,41,39,7,0,0,0,457003,4,21,6,21,0,0,15,2247,3.115816,21,0,0,0,0,0,21,0,0,0,0,0,0,114674,25125.341708,4500.000000
1760608076559,00003,111,4,139,139,1,41,0,663,477,251,261,151,58,186,269467,221,30,197,205,10,0,77,1,158,240,187,0,0,750108,4,240,162,170,70,0,78,44570,31.498393,140,30,42,28,0,0,0,0,156,71,13,0,0,197909,4753.651270,5650.000000
1760608076559,00010,111,4,139,139,1,41,0,663,477,251,261,151,58,186,269467,221,30,197,205,10,0,77,1,158,240,187,0,0,750108,4,35,8,35,0,0,27,1461,4.269286,35,0,0,0,0,0,34,1,0,0,0,0,0,245437,25125.341708,5240.000000
1760608076559,00008,111,4,139,139,1,41,0,663,477,251,261,151,58,186,269467,221,30,197,205,10,0,77,1,158,240,187,0,0,750108,4,345,296,3,191,151,49,221843,22.192792,3,0,155,177,10,0,0,0,2,169,174,0,0,69988,6000.361246,19910.000000
1760608076559,00011,111,4,139,139,1,41,0,663,477,251,261,151,58,186,269467,221,30,197,205,10,0,77,1,158,240,187,0,0,750108,4,43,11,43,0,0,32,1593,1.568104,43,0,0,0,0,0,43,0,0,0,0,0,0,236774,25125.341708,5240.000000
