DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.255964	25	5	3	7	5	4	3	0	459	15	0	11.5149	1	0.979008
DL	0.255982	25	5	3	1	12	3	5	0	680	11	0	9.21695	0	0
DL	0.255982	25	5	3	9	4	5	4	0	292	13	0	13.2361	0	0.0001
UL	0.255982	25	5	3	12	1	4	3	0	42	8	0	11.8091 	0	0
DL	0.256036	25	6	0	1	1	5	2	0	103	18	1	12.7351	0	0
DL	0.256054	25	6	0	2	1	5	2	0	103	18	2	12.6814	1	1
DL	0.256125	25	6	0	1	6	4	3	0	551	15	0	3.95072	1	1
DL	0.256125	25	6	0	3	4	5	6	0	782	26	0	34.8086	0	0
DL	0.256179	25	6	0	7	3	5	2	0	218	13	0	12.7003	1	0.116435
DL	0.256232	25	6	0	1	12	3	5	0	680	11	0	9.28172	0	0
DL	0.256232	25	6	0	7	6	4	7	0	440	13	0	14.5365	0	0
DL	0.256232	25	6	0	10	3	5	4	0	218	13	0	13.0921	0	0
DL	0.256339	25	6	1	1	4	5	2	0	366	15	0	12.7814	1	1
DL	0.256375	25	6	1	1	6	4	7	0	440	13	1	10.8261	0	0.021
DL	0.256411	25	6	1	5	4	5	4	0	292	13	0	12.783	0	0.0001
DL	0.256482	25	6	1	1	12	3	5	0	680	11	0	9.20784	0	0
DL	0.256482	25	6	1	7	6	4	7	0	440	13	2	10.8653	0	0.021
DL	0.256482	25	6	1	9	4	5	6	0	782	26	0	34.7592	0	0
DL	0.256589	25	6	2	1	4	5	2	0	422	18	1	12.8717	1	1
DL	0.256625	25	6	2	1	6	4	7	0	634	18	3	10.8396	0	0
DL	0.256661	25	6	2	5	4	5	2	0	422	18	2	12.8726	0	0
DL	0.256679	25	6	2	7	3	4	3	0	218	13	0	12.3879	0	0
DL	0.256696	25	6	2	9	2	5	4	0	144	13	0	13.1974	0	0
UL	0.256696	25	6	2	10	1	4	3	0	70	13	0	11.7049 	1	0.298463
DL	0.256732	25	6	2	1	12	3	5	0	680	11	0	9.48371	0	0
DL	0.256732	25	6	2	11	2	5	6	0	389	26	0	34.8272	0	0
DL	0.256839	25	6	3	1	4	5	2	0	292	13	0	12.8488	0	0.0827
DL	0.256857	25	6	3	1	5	4	3	0	459	15	1	4.11531	0	0
DL	0.256911	25	6	3	5	4	5	4	0	292	13	0	12.5263	0	0.0004
DL	0.256946	25	6	3	6	5	4	3	0	459	15	2	4.07891	1	1
DL	0.256982	25	6	3	1	12	3	5	0	680	11	0	9.2561	0	0
DL	0.256982	25	6	3	9	4	5	6	0	782	26	0	34.7491	0	0
DL	0.256982	25	6	3	11	2	4	7	0	209	18	0	15.6454	0	0.0001
DL	0.257071	25	7	0	1	3	5	2	0	218	13	1	12.9596	0	0
DL	0.257125	25	7	0	1	6	4	3	0	551	15	1	4.12755	1	0.896701
DL	0.257125	25	7	0	4	3	5	2	0	218	13	2	12.9283	0	0.116435
DL	0.257196	25	7	0	7	4	5	2	0	366	15	1	12.9226	0	0
DL	0.257214	25	7	0	11	1	5	4	0	70	13	0	13.2685	0	0
DL	0.257232	25	7	0	1	12	3	5	0	680	11	0	9.24802	0	0
DL	0.257232	25	7	0	7	6	4	3	0	551	15	2	4.15098	0	0
DL	0.257232	25	7	0	12	1	5	6	0	193	26	0	34.9354	0	0
DL	0.257339	25	7	1	1	4	5	2	0	366	15	2	13.0478	1	1
DL	0.257375	25	7	1	1	6	4	3	0	551	15	0	4.19219	1	1
DL	0.257411	25	7	1	5	4	5	2	0	292	13	1	13.0176	1	0.0827
DL	0.257464	25	7	1	7	5	4	7	0	366	13	0	15	0	0
DL	0.257482	25	7	1	1	12	3	5	0	680	11	0	9.16351	0	0
DL	0.257482	25	7	1	9	4	5	2	0	292	13	2	14.1414	0	0
UL	0.257482	25	7	1	12	1	4	3	0	70	13	1	11.7484 	0	0
DL	0.257589	25	7	2	1	4	5	2	0	292	13	0	12.9306	1	0.0827
DL	0.257589	25	7	2	1	4	4	7	0	422	18	0	10.8661	1	1
DL	0.257661	25	7	2	5	4	5	4	0	292	13	0	12.3396	0	0.0004
DL	0.257661	25	7	2	5	4	4	3	0	55	2	0	9.47531	0	0
DL	0.257732	25	7	2	1	12	3	5	0	680	11	0	9.02138	0	0
DL	0.257732	25	7	2	9	4	5	6	0	782	26	0	34.7065	0	0
DL	0.257732	25	7	2	9	4	4	6	0	33	0	0	-15.6	1	1
DL	0.257839	25	7	3	1	4	5	2	0	292	13	0	13.125	0	0.0044
DL	0.257839	25	7	3	1	4	4	3	0	55	2	1	4.26551	0	0
DL	0.257911	25	7	3	5	4	5	4	0	292	13	0	12.2439	0	0.0044
DL	0.257911	25	7	3	5	4	4	3	0	55	2	2	4.34894	0	0
DL	0.257946	25	7	3	9	2	4	7	0	209	18	0	14.4293	0	0.0003
DL	0.257982	25	7	3	1	12	3	5	0	680	11	0	9.06447	0	0
DL	0.257982	25	7	3	9	4	5	6	0	782	26	0	34.6992	0	0
DL	0.257982	25	7	3	11	2	4	6	0	15	0	0	-6.73192	1	1
DL	0.258089	25	8	0	1	4	5	2	0	292	13	0	13.0878	0	0
DL	0.258125	25	8	0	1	6	4	3	0	551	15	3	4.32287	1	1
DL	0.258161	25	8	0	5	4	5	4	0	292	13	0	12.7671	0	0.0001
DL	0.258232	25	8	0	1	12	3	5	0	680	11	0	9.13944	0	0
DL	0.258232	25	8	0	7	6	4	3	0	551	15	1	4.3456	1	0.896701
DL	0.258232	25	8	0	9	4	5	6	0	782	26	0	34.9898	0	0
DL	0.258339	25	8	1	1	4	4	7	0	422	18	1	10.8386	0	0
DL	0.258339	25	8	1	1	4	5	2	0	292	13	1	13.1121	0	0
DL	0.258411	25	8	1	5	4	4	7	0	422	18	2	10.8437	1	1
DL	0.258411	25	8	1	5	4	5	2	0	292	13	2	13.0758	0	0.0044
DL	0.258446	25	8	1	9	2	5	4	0	144	13	0	12.2209	0	0.026
DL	0.258464	25	8	1	9	3	4	3	0	133	8	0	9.4212	1	0.264937
DL	0.258482	25	8	1	1	12	3	5	0	680	11	0	9.35938	0	0
DL	0.258482	25	8	1	11	2	5	6	0	389	26	0	34.965	0	0
DL	0.258589	25	8	2	1	4	4	6	0	33	0	1	-15.5502	1	1
DL	0.258589	25	8	2	1	4	5	2	0	292	13	0	13.1249	0	0.0044
DL	0.258661	25	8	2	5	4	4	6	0	33	0	2	-15.4127	1	1
DL	0.258661	25	8	2	5	4	5	4	0	292	13	0	12.1868	0	0.0044
DL	0.258696	25	8	2	9	2	4	3	0	26	2	0	9.27652	0	0
DL	0.258732	25	8	2	1	12	3	5	0	680	11	0	9.32092	0	0
DL	0.258732	25	8	2	9	4	5	6	0	782	26	0	34.8076	0	0
DL	0.258732	25	8	2	11	2	4	7	0	209	18	0	15.6042	0	0
DL	0.258804	25	8	3	1	2	4	6	0	15	0	1	-15.5758	1	1
DL	0.258839	25	8	3	1	4	5	2	0	292	13	0	13.1661	0	0.0044
DL	0.258839	25	8	3	3	2	4	6	0	15	0	2	-15.5623	1	1
DL	0.258893	25	8	3	5	3	4	3	0	133	8	1	9.24235	0	0
DL	0.258911	25	8	3	5	4	5	4	0	292	13	0	12.0256	0	0.0044
DL	0.258946	25	8	3	8	3	4	3	0	133	8	2	9.23269	1	0.647959
DL	0.258982	25	8	3	1	12	3	5	0	680	11	0	9.35202	0	0
DL	0.258982	25	8	3	9	4	5	6	0	782	26	0	34.9759	0	0
DL	0.258982	25	8	3	11	2	4	7	0	209	18	0	15.5641	0	0
DL	0.259089	25	9	0	1	4	5	2	0	292	13	0	13.2178	0	0.0044
DL	0.259125	25	9	0	1	6	4	3	0	551	15	2	4.22031	0	0
DL	0.259161	25	9	0	5	4	5	4	0	292	13	0	12.4739	0	0.0004
DL	0.259232	25	9	0	1	12	3	5	0	680	11	0	9.39862	0	0
DL	0.259232	25	9	0	7	6	4	3	0	551	15	3	4.21822	1	1
DL	0.259232	25	9	0	9	4	5	6	0	782	26	0	35.1069	0	0
DL	0.259339	25	9	1	1	4	4	6	0	33	0	3	-15.5278	1	1
DL	0.259339	25	9	1	1	4	5	2	0	292	13	0	13.2075	0	0.0044
DL	0.259393	25	9	1	5	3	4	3	0	133	8	3	9.34667	0	0
DL	0.259411	25	9	1	5	4	5	4	0	292	13	0	11.7836	0	0.0827
DL	0.259446	25	9	1	8	3	4	7	0	315	18	0	14.8532	0	0
DL	0.259464	25	9	1	9	3	5	6	0	586	26	0	35.1732	0	0
DL	0.259482	25	9	1	1	12	3	5	0	680	11	0	9.57247	0	0
UL	0.259482	25	9	1	12	1	5	4	0	80	14	0	13.2184 	0	0.0064
DL	0.259554	25	9	2	1	2	4	6	0	15	0	3	-15.6854	1	1
DL	0.259589	25	9	2	1	4	5	6	0	782	26	0	34.9813	0	0
DL	0.259643	25	9	2	3	5	4	3	0	166	6	0	11.2534	0	0
DL	0.259661	25	9	2	5	4	5	2	0	292	13	0	16.1054	0	0
DL	0.259714	25	9	2	9	3	5	4	0	218	13	0	12.7799	0	0.0001
DL	0.259732	25	9	2	1	12	3	5	0	680	11	0	9.25205	0	0
DL	0.259732	25	9	2	8	5	4	7	0	528	18	0	14.8579	0	0.0001
UL	0.259732	25	9	2	12	1	5	4	0	80	14	0	13.1337 	0	0.0064
DL	0.259839	25	9	3	1	4	5	4	0	292	13	0	8.56651	1	1
DL	0.259875	25	9	3	1	6	4	3	0	84	2	0	4.49937	0	0
DL	0.259911	25	9	3	5	4	5	6	0	782	26	0	35.0707	0	0
DL	0.259982	25	9	3	1	12	3	5	0	680	11	0	9.24842	0	0
DL	0.259982	25	9	3	7	6	4	7	0	634	18	0	14.7384	0	0.0005
DL	0.259982	25	9	3	9	4	5	2	0	292	13	0	16.8001	0	0
DL	0.260089	26	0	0	1	4	5	4	0	292	13	0	8.536	1	1
DL	0.260125	26	0	0	1	6	4	3	0	200	6	0	4.52473	1	1
DL	0.260161	26	0	0	5	4	5	6	0	782	26	0	35.0997	0	0
DL	0.260232	26	0	0	1	12	8	2	0	107	0	0	-32.1928	1	1
DL	0.260232	26	0	0	1	12	3	5	0	680	11	0	4.34984	1	1
DL	0.260232	26	0	0	7	6	4	7	0	634	18	0	14.7548	0	0.0005
DL	0.260232	26	0	0	9	4	5	2	0	292	13	0	16.7144	0	0
DL	0.260339	26	0	1	1	4	5	4	0	292	13	0	8.45278	1	1
DL	0.260375	26	0	1	1	6	4	3	0	440	13	0	4.69253	1	1
DL	0.260411	26	0	1	5	4	5	6	0	782	26	0	34.8852	0	0
DL	0.260482	26	0	1	1	12	8	2	0	107	0	0	-32.0585	1	1
DL	0.260482	26	0	1	1	12	3	5	0	680	11	0	4.35666	1	1
DL	0.260482	26	0	1	7	6	4	7	0	634	18	0	14.7996	0	0.0005
DL	0.260482	26	0	1	9	4	5	2	0	422	18	0	16.7688	0	0.0735
DL	0.260589	26	0	2	1	4	5	4	0	292	13	1	8.62132	0	0
DL	0.260625	26	0	2	1	6	4	3	0	84	2	0	4.65619	0	0
DL	0.260661	26	0	2	5	4	5	4	0	292	13	2	8.6762	1	1
DL	0.260696	26	0	2	9	2	5	6	0	389	26	0	35.045	0	0
DL	0.260732	26	0	2	1	12	8	2	0	107	0	0	-32.0542	1	1
DL	0.260732	26	0	2	1	12	3	5	0	680	11	0	4.25977	1	1
DL	0.260732	26	0	2	7	6	4	7	0	634	18	0	14.8185	0	0.0005
DL	0.260732	26	0	2	11	2	5	2	0	209	18	0	16.9501	0	0.0003
DL	0.260839	26	0	3	1	4	5	4	0	292	13	1	8.66802	0	0
DL	0.260875	26	0	3	1	6	4	3	0	200	6	1	4.63869	0	0
DL	0.260911	26	0	3	5	4	5	4	0	292	13	2	8.68996	1	1
DL	0.260946	26	0	3	9	2	5	6	0	389	26	0	35.0277	0	0
DL	0.260982	26	0	3	1	12	3	5	0	172	2	0	9.4256	0	0
DL	0.260982	26	0	3	7	6	4	3	0	200	6	2	4.66938	1	1
DL	0.260982	26	0	3	11	2	5	2	0	209	18	0	16.9006	0	0.0003
DL	0.261089	26	1	0	1	4	5	4	0	292	13	1	8.74278	0	0
DL	0.261125	26	1	0	1	6	4	3	0	84	2	0	4.62377	0	0
DL	0.261161	26	1	0	5	4	5	4	0	292	13	2	8.73268	1	1
DL	0.261196	26	1	0	9	2	5	6	0	389	26	0	35.0059	0	0
DL	0.261232	26	1	0	1	12	8	2	0	107	0	1	-31.9914	1	1
DL	0.261232	26	1	0	1	12	3	5	0	680	11	1	4.36754	1	1
DL	0.261232	26	1	0	7	6	4	7	0	634	18	0	14.9231	0	0
DL	0.261232	26	1	0	11	2	5	2	0	209	18	0	17.1475	0	0.0001
DL	0.261339	26	1	1	1	4	5	4	0	132	6	0	8.78229	0	0
DL	0.261375	26	1	1	1	6	4	3	0	84	2	0	4.60658	0	0
DL	0.261411	26	1	1	5	4	5	6	0	782	26	0	34.8956	0	0
DL	0.261482	26	1	1	1	12	8	2	0	107	0	1	-32.0733	1	1
DL	0.261482	26	1	1	1	12	3	5	0	680	11	1	4.39347	0	0
DL	0.261482	26	1	1	7	6	4	7	0	634	18	0	14.9247	0	0
DL	0.261482	26	1	1	9	4	5	2	0	422	18	0	17.1353	0	0.0735
DL	0.261589	26	1	2	1	4	5	4	0	132	6	0	8.65297	0	0
DL	0.261625	26	1	2	1	6	4	3	0	84	2	0	4.65982	0	0
DL	0.261661	26	1	2	5	4	5	6	0	782	26	0	34.9275	0	0
DL	0.261732	26	1	2	1	12	8	2	0	107	0	1	-32.1212	1	1
DL	0.261732	26	1	2	1	12	3	5	0	680	11	2	4.511	1	1
DL	0.261732	26	1	2	7	6	4	7	0	634	18	0	14.981	0	0
DL	0.261732	26	1	2	9	4	5	2	0	422	18	0	17.1079	0	0.0735
DL	0.261839	26	1	3	1	4	5	4	0	132	6	1	8.59415	0	0
DL	0.261875	26	1	3	1	6	4	3	0	84	2	1	4.66806	0	0
DL	0.261911	26	1	3	5	4	5	4	0	132	6	2	8.65709	0	0
DL	0.261946	26	1	3	9	2	5	6	0	389	26	0	35.0832	0	0
DL	0.261982	26	1	3	1	12	3	5	0	172	2	0	9.31436	0	0
DL	0.261982	26	1	3	7	6	4	3	0	84	2	2	4.63356	0	0
DL	0.261982	26	1	3	11	2	5	2	0	209	18	0	17.0004	0	0.0001
DL	0.262071	26	2	0	1	3	5	4	0	98	6	0	8.47868	0	0
DL	0.262125	26	2	0	1	6	4	3	0	84	2	0	4.53776	0	0
DL	0.262161	26	2	0	4	5	5	6	0	978	26	0	34.8969	0	0
DL	0.262232	26	2	0	1	12	8	2	0	107	0	2	-32.1145	1	1
DL	0.262232	26	2	0	1	12	3	5	0	680	11	2	4.51049	0	0
DL	0.262232	26	2	0	7	6	4	7	0	634	18	0	14.973	0	0
DL	0.262232	26	2	0	9	4	5	2	0	422	18	0	16.9135	0	0.0735
DL	0.262339	26	2	1	1	4	5	2	0	422	18	0	13.706	1	1
DL	0.262375	26	2	1	1	6	4	3	0	84	2	0	4.51068	0	0
DL	0.262411	26	2	1	5	4	5	4	0	132	6	0	12.0341	0	0
DL	0.262482	26	2	1	1	12	8	2	0	107	0	2	-32.1778	1	1
DL	0.262482	26	2	1	1	12	3	5	0	172	2	0	4.6049	0	0
DL	0.262482	26	2	1	7	6	4	7	0	634	18	0	15.0233	0	0
DL	0.262482	26	2	1	9	4	5	6	0	856	28	0	35.0309	0	0.0062
DL	0.262589	26	2	2	1	4	5	2	0	422	18	0	13.7868	1	1
DL	0.262625	26	2	2	1	6	4	3	0	84	2	0	4.66084	0	0
DL	0.262661	26	2	2	5	4	5	4	0	132	6	0	11.99	0	0
DL	0.262732	26	2	2	1	12	8	2	0	107	0	2	-32.2799	1	1
DL	0.262732	26	2	2	1	12	3	5	0	172	2	1	4.64469	0	0
DL	0.262732	26	2	2	7	6	4	7	0	634	18	0	15.037	0	0
DL	0.262732	26	2	2	9	4	5	6	0	856	28	0	35.0741	0	0.002
DL	0.262839	26	2	3	1	4	5	2	0	422	18	0	13.8495	0	0
DL	0.262875	26	2	3	1	6	4	3	0	84	2	0	4.72518	0	0
DL	0.262911	26	2	3	5	4	5	4	0	132	6	0	12.0254	0	0
DL	0.262982	26	2	3	1	12	3	5	0	172	2	0	9.37755	0	0
DL	0.262982	26	2	3	7	6	4	7	0	634	18	0	15.0294	0	0
DL	0.262982	26	2	3	9	4	5	6	0	856	28	0	35.1599	0	0.002
DL	0.263089	26	3	0	1	4	5	2	0	422	18	1	13.9015	0	0
DL	0.263125	26	3	0	1	6	4	3	0	84	2	0	4.73008	0	0
DL	0.263161	26	3	0	5	4	5	2	0	422	18	2	13.8449	1	1
DL	0.263196	26	3	0	9	2	5	4	0	144	13	0	12.5238	0	0.0002
DL	0.263232	26	3	0	1	12	8	2	0	107	0	3	-32.3342	1	1
DL	0.263232	26	3	0	1	12	3	5	0	172	2	0	4.93439	0	0
DL	0.263232	26	3	0	7	6	4	7	0	634	18	0	14.9928	0	0
DL	0.263232	26	3	0	11	2	5	6	0	426	28	0	35.1824	0	0.0018
DL	0.263339	26	3	1	1	4	5	2	0	422	18	1	13.8976	1	1
DL	0.263375	26	3	1	1	6	4	3	0	84	2	0	4.68022	0	0
DL	0.263411	26	3	1	5	4	5	2	0	422	18	2	13.8662	0	0
DL	0.263446	26	3	1	9	2	5	4	0	144	13	0	12.4167	0	0.0002
DL	0.263482	26	3	1	1	12	8	2	0	107	0	3	-32.2763	1	1
DL	0.263482	26	3	1	1	12	3	5	0	172	2	0	4.92339	0	0
DL	0.263482	26	3	1	7	6	4	7	0	634	18	0	15.05	0	0
DL	0.263482	26	3	1	11	2	5	6	0	426	28	0	35.4216	0	0.0009
DL	0.263589	26	3	2	1	4	5	2	0	292	13	0	13.8571	0	0.0001
DL	0.263625	26	3	2	1	6	4	3	0	84	2	0	4.72873	0	0
DL	0.263661	26	3	2	5	4	5	4	0	292	13	0	11.6858	0	0.0827
DL	0.263732	26	3	2	1	12	8	2	0	107	0	3	-32.2828	1	1
DL	0.263732	26	3	2	1	12	3	5	0	680	11	0	4.91838	1	1
DL	0.263732	26	3	2	7	6	4	7	0	634	18	0	15.0545	0	0
DL	0.263732	26	3	2	9	4	5	6	0	856	28	0	35.5513	0	0.0007
DL	0.263839	26	3	3	1	4	5	2	0	292	13	0	13.9728	0	0.0001
DL	0.263875	26	3	3	1	6	4	3	0	84	2	0	4.75706	0	0
DL	0.263911	26	3	3	5	4	5	4	0	292	13	0	11.6678	0	0.0827
DL	0.263982	26	3	3	1	12	3	5	0	172	2	0	9.3045	0	0
DL	0.263982	26	3	3	7	6	4	7	0	634	18	0	15.0156	0	0
DL	0.263982	26	3	3	9	4	5	6	0	856	28	0	35.5227	0	0.0007
DL	0.264089	26	4	0	1	4	5	2	0	292	13	1	13.8722	0	0.0001
DL	0.264125	26	4	0	1	6	4	3	0	84	2	0	4.74976	0	0
DL	0.264161	26	4	0	5	4	5	2	0	292	13	2	13.8155	0	0.0001
DL	0.264179	26	4	0	9	1	5	4	0	70	13	0	12.2991	0	0.017
DL	0.264196	26	4	0	10	1	5	6	0	211	28	0	35.6531	0	0.0006
UL	0.264214	26	4	0	11	1	5	2	0	103	18	0	16.4253 	0	0.0008
DL	0.264232	26	4	0	1	12	3	5	0	172	2	0	9.49731	0	0
DL	0.264232	26	4	0	7	6	4	7	0	634	18	0	15.3858	0	0
UL	0.264232	26	4	0	12	1	5	6	0	181	25	0	34.8201 	0	0
DL	0.264321	26	4	1	1	3	5	2	0	218	13	0	13.7721	0	0.0001
DL	0.264375	26	4	1	1	6	4	3	0	84	2	0	4.7199	0	0
DL	0.264375	26	4	1	4	3	5	4	0	218	13	0	12.1341	0	0.0128
DL	0.264429	26	4	1	7	3	5	6	0	641	28	0	35.3595	0	0.0006
UL	0.264446	26	4	1	10	1	5	2	0	103	18	0	16.4022 	0	0.0008
UL	0.264464	26	4	1	11	1	5	6	0	181	25	0	34.6432 	0	0
DL	0.264482	26	4	1	1	12	3	5	0	172	2	0	9.55678	0	0
DL	0.264482	26	4	1	7	6	4	7	0	634	18	0	15.1858	0	0
DL	0.264589	26	4	2	1	4	5	2	0	292	13	0	13.8943	0	0.0001
DL	0.264607	26	4	2	1	5	4	3	0	70	2	0	4.60176	0	0.0062
DL	0.264661	26	4	2	5	4	5	4	0	292	13	0	11.2891	1	0.453737
DL	0.264696	26	4	2	6	5	4	7	0	528	18	0	15.2099	0	0.0001
DL	0.264714	26	4	2	9	3	5	6	0	641	28	0	35.4583	0	0
DL	0.264732	26	4	2	1	12	3	5	0	172	2	1	9.57877	0	0
UL	0.264732	26	4	2	11	2	4	7	0	64	6	0	8.7527 	0	0
UL	0.264732	26	4	2	12	1	5	2	0	103	18	0	15.5367 	0	0.0467
DL	0.264839	26	4	3	1	4	5	6	0	856	28	0	35.1577	0	0
DL	0.264857	26	4	3	1	5	4	3	0	70	2	0	4.6135	0	0.0062
DL	0.264911	26	4	3	5	4	5	2	0	292	13	0	14.9352	0	0
DL	0.264946	26	4	3	6	5	4	7	0	528	18	0	15.1785	0	0.0001
DL	0.264982	26	4	3	1	12	3	5	0	680	11	0	9.38525	0	0
DL	0.264982	26	4	3	9	4	5	4	0	292	13	0	12.0746	0	0.0044
UL	0.264982	26	4	3	11	2	4	7	0	64	6	0	9.79571 	0	0
DL	0.265089	26	5	0	1	4	5	6	0	856	28	0	35.0719	0	0
DL	0.265125	26	5	0	1	6	4	3	0	84	2	0	4.63604	0	0.0062
DL	0.265161	26	5	0	5	4	5	2	0	292	13	0	15.709	0	0
DL	0.265232	26	5	0	1	12	3	5	0	680	11	0	9.32978	0	0
DL	0.265232	26	5	0	7	6	4	7	0	634	18	0	14.7729	0	0
DL	0.265232	26	5	0	9	4	5	4	0	292	13	0	12.0021	0	0
DL	0.265339	26	5	1	1	4	5	6	0	856	28	0	35.0836	0	0
DL	0.265375	26	5	1	1	6	4	3	0	84	2	0	4.77526	0	0
DL	0.265411	26	5	1	5	4	5	2	0	292	13	0	15.6614	0	0
DL	0.265446	26	5	1	1	10	3	5	0	566	11	0	9.26375	0	0
DL	0.265482	26	5	1	7	6	4	7	0	634	18	0	14.8383	0	0
DL	0.265482	26	5	1	9	4	5	4	0	224	11	0	12.0145	0	0
UL	0.265482	26	5	1	11	2	3	5	0	43	4	0	6.36598 	0	0
DL	0.265589	26	5	2	1	4	5	4	0	292	13	1	-0.122949	1	1
DL	0.265625	26	5	2	1	6	4	3	0	84	2	0	2.47725	1	0.982954
DL	0.265661	26	5	2	5	4	5	4	0	292	13	2	-0.188364	1	1
DL	0.265696	26	5	2	1	10	3	5	0	566	11	0	9.11295	0	0.0286
DL	0.265696	26	5	2	9	2	5	6	0	426	28	0	35.4223	0	0
DL	0.265732	26	5	2	1	12	6	6	0	107	0	0	-18.4215	1	1
DL	0.265732	26	5	2	7	6	4	7	0	634	18	0	14.8707	0	0
UL	0.265732	26	5	2	11	2	3	5	0	43	4	0	6.41573 	0	0
DL	0.265732	26	5	2	11	2	5	2	0	181	15	0	16.7933	0	0
DL	0.265839	26	5	3	1	4	5	4	0	292	13	0	-0.183007	1	1
DL	0.265875	26	5	3	1	6	6	6	0	52	0	0	-21.842	1	1
DL	0.265875	26	5	3	1	6	4	3	0	84	2	0	2.4981	1	0.982954
DL	0.265911	26	5	3	5	4	5	6	0	856	28	0	35.1539	0	0.0006
DL	0.265946	26	5	3	1	10	3	5	0	566	11	0	9.02684	0	0.0286
DL	0.265982	26	5	3	7	6	6	7	0	52	0	0	-19.1417	1	1
DL	0.265982	26	5	3	7	6	4	7	0	634	18	0	14.7316	0	0
DL	0.265982	26	5	3	9	4	5	2	0	366	15	0	16.6809	0	0
UL	0.265982	26	5	3	11	2	3	5	0	43	4	0	6.24508 	0	0
DL	0.266089	26	6	0	1	4	4	3	0	55	2	0	2.55106	0	0
DL	0.266089	26	6	0	1	4	5	4	0	292	13	0	-0.250102	1	1
DL	0.266125	26	6	0	1	6	6	6	0	52	0	0	-21.5993	1	1
DL	0.266161	26	6	0	5	4	4	7	0	422	18	0	14.3493	0	0
DL	0.266161	26	6	0	5	4	5	6	0	856	28	0	35.0863	0	0.0006
DL	0.266232	26	6	0	1	12	3	5	0	680	11	0	8.91528	0	0.0036
DL	0.266232	26	6	0	7	6	6	7	0	52	0	0	-16.4141	1	1
DL	0.266232	26	6	0	9	4	4	8	0	33	0	0	-19.8203	1	1
DL	0.266232	26	6	0	9	4	5	2	0	366	15	0	13.6759	0	0.973282
DL	0.266339	26	6	1	1	4	4	3	0	55	2	1	2.78988	1	0.986538
DL	0.266339	26	6	1	1	4	5	4	0	292	13	1	-0.408297	1	1
DL	0.266375	26	6	1	1	6	6	5	0	52	0	0	-30.2393	1	1
DL	0.266411	26	6	1	5	4	4	3	0	55	2	2	2.79605	0	0
DL	0.266411	26	6	1	5	4	5	4	0	292	13	2	-0.39264	0	0.0535
DL	0.266446	26	6	1	9	2	4	7	0	209	18	0	14.3695	0	0.0001
DL	0.266446	26	6	1	9	2	5	6	0	426	28	0	35.3367	0	0.0007
DL	0.266482	26	6	1	1	12	3	5	0	680	11	0	8.91979	0	0.0036
DL	0.266482	26	6	1	7	6	6	7	0	52	0	0	-16.3867	1	1
DL	0.266482	26	6	1	11	2	4	8	0	15	0	0	-19.8252	1	1
DL	0.266482	26	6	1	11	2	5	2	0	209	18	0	13.5713	1	1
DL	0.266589	26	6	2	1	4	5	4	0	292	13	3	-0.3148	1	1
DL	0.266625	26	6	2	1	6	4	3	0	84	2	1	2.72286	0	0
DL	0.266661	26	6	2	5	4	5	4	0	292	13	1	-0.238892	1	1
DL	0.266732	26	6	2	1	12	3	5	0	680	11	0	8.98202	0	0.0036
DL	0.266732	26	6	2	1	12	6	6	0	107	0	1	-21.5822	1	1
DL	0.266732	26	6	2	7	6	4	3	0	84	2	2	2.74926	1	0.982954
DL	0.266732	26	6	2	9	4	5	4	0	292	13	2	-0.180264	1	1
DL	0.266875	26	6	3	1	6	6	6	0	52	0	1	-21.6892	1	1
DL	0.266875	26	6	3	1	6	5	2	0	440	13	0	6.08209	0	0
DL	0.266982	26	6	3	1	12	3	5	0	680	11	0	9.01262	0	0.0036
DL	0.266982	26	6	3	1	12	4	7	0	1272	18	0	10.9704	1	1
DL	0.266982	26	6	3	7	6	6	6	0	52	0	2	-21.6511	1	1
DL	0.266982	26	6	3	7	6	5	6	0	1285	28	0	35.2209	0	0.00139951
DL	0.267089	26	7	0	1	4	4	8	0	33	0	1	-21.4443	1	1
DL	0.267125	26	7	0	1	6	6	5	0	52	0	1	-30.1676	1	1
DL	0.267125	26	7	0	1	6	5	2	0	440	13	0	6.06455	1	1
DL	0.267161	26	7	0	5	4	4	8	0	33	0	2	-21.458	1	1
DL	0.267214	26	7	0	9	3	4	7	0	315	18	0	15.6836	0	0.0001
DL	0.267232	26	7	0	1	12	3	5	0	680	11	0	9.09705	0	0
DL	0.267232	26	7	0	7	6	6	5	0	52	0	2	-30.1508	1	1
DL	0.267232	26	7	0	7	6	5	6	0	1285	28	0	35.1106	0	0.00179919
UL	0.267232	26	7	0	12	1	4	3	0	70	13	0	11.7641 	1	0.298463
DL	0.267304	26	7	1	1	2	4	8	0	15	0	1	-21.4889	1	1
DL	0.267339	26	7	1	3	2	4	8	0	15	0	2	-21.4806	1	1
DL	0.267375	26	7	1	1	6	6	7	0	52	0	1	-22.0201	1	1
DL	0.267375	26	7	1	1	6	5	2	0	440	13	1	6.33035	1	1
DL	0.267464	26	7	1	5	7	4	7	0	740	18	0	14.6989	0	0
DL	0.267482	26	7	1	1	12	3	5	0	680	11	0	9.12672	0	0
DL	0.267482	26	7	1	7	6	6	7	0	52	0	2	-21.5167	1	1
