timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1760608164469,00003,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608164469,00010,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608164469,00014,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1760608164569,00005,111,6,139,139,1,7,0,80,23,80,0,0,10,57,8285,80,0,0,0,0,0,79,1,0,0,0,0,0,352797,3,31,10,31,0,0,21,3262,4.525351,31,0,0,0,0,0,31,0,0,0,0,0,0,118255,25125.341708,4500.000000
1760608164569,00008,111,6,139,139,1,7,0,80,23,80,0,0,10,57,8285,80,0,0,0,0,0,79,1,0,0,0,0,0,352797,3,21,6,21,0,0,15,2247,3.115816,21,0,0,0,0,0,21,0,0,0,0,0,0,125154,25125.341708,4500.000000
1760608164569,00011,111,6,139,139,1,7,0,80,23,80,0,0,10,57,8285,80,0,0,0,0,0,79,1,0,0,0,0,0,352797,3,28,7,28,0,0,21,2776,3.857677,28,0,0,0,0,0,27,1,0,0,0,0,0,109388,25125.341708,4500.000000
1760608164669,00001,111,6,139,139,1,25,0,400,314,179,221,0,35,86,238934,84,95,176,45,0,0,45,0,38,161,156,0,0,300075,2,45,12,45,0,0,33,2304,2.195345,45,0,0,0,0,0,45,0,0,0,0,0,0,257527,25125.341708,5240.000000
1760608164669,00014,111,6,139,139,1,25,0,400,314,179,221,0,35,86,238934,84,95,176,45,0,0,45,0,38,161,156,0,0,300075,2,355,302,134,221,0,53,236630,33.417112,39,95,176,45,0,0,0,0,38,161,156,0,0,42548,7561.667106,20220.000000
1760608164769,00002,111,6,139,139,1,2,0,76,22,76,0,0,3,54,5256,76,0,0,0,0,0,76,0,0,0,0,0,0,766322,2,42,12,42,0,0,30,3056,2.155423,42,0,0,0,0,0,42,0,0,0,0,0,0,405330,13439.392989,5240.000000
1760608164769,00012,111,6,139,139,1,2,0,76,22,76,0,0,3,54,5256,76,0,0,0,0,0,76,0,0,0,0,0,0,766322,2,34,10,34,0,0,24,2200,1.560823,34,0,0,0,0,0,34,0,0,0,0,0,0,360992,13592.951995,5970.000000
1760608164869,00001,111,6,139,139,1,1,0,70,22,70,0,0,2,48,5400,70,0,0,0,0,0,70,0,0,0,0,0,0,984978,2,42,12,42,0,0,30,3284,1.843948,42,0,0,0,0,0,42,0,0,0,0,0,0,517933,25125.341708,5240.000000
1760608164869,00009,111,6,139,139,1,1,0,70,22,70,0,0,2,48,5400,70,0,0,0,0,0,70,0,0,0,0,0,0,984978,2,28,10,28,0,0,18,2116,1.189644,28,0,0,0,0,0,28,0,0,0,0,0,0,467045,7013.782378,5240.000000
1760608164969,00009,111,6,139,139,1,7,0,106,31,106,0,0,11,75,9252,106,0,0,0,0,0,106,0,0,0,0,0,0,1811366,3,36,9,36,0,0,27,3852,10.722857,36,0,0,0,0,0,36,0,0,0,0,0,0,585348,8010.246835,5340.000000
1760608164969,00002,111,6,139,139,1,7,0,106,31,106,0,0,11,75,9252,106,0,0,0,0,0,106,0,0,0,0,0,0,1811366,3,42,12,42,0,0,30,3284,1.537007,42,0,0,0,0,0,42,0,0,0,0,0,0,676443,15983.840740,5340.000000
1760608164969,00006,111,6,139,139,1,7,0,106,31,106,0,0,11,75,9252,106,0,0,0,0,0,106,0,0,0,0,0,0,1811366,3,28,10,28,0,0,18,2116,0.991618,28,0,0,0,0,0,28,0,0,0,0,0,0,549575,11322.905255,5340.000000
