DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.200982	20	0	3	1	12	6	4	0	107	0	2	-45.6866	1	1
DL	0.200982	20	0	3	1	12	8	2	0	107	0	2	-15.1925	1	1
DL	0.200982	20	0	3	12	1	5	5	0	11	2	0	1.6873	0	0.106742
DL	0.201232	20	1	0	1	12	4	3	0	107	0	0	-16.5904	1	1
DL	0.201232	20	1	0	1	12	2	1	0	542	8	0	8.8825	0	0.0128
DL	0.201232	20	1	0	1	12	6	4	0	107	0	2	-45.642	1	1
DL	0.201232	20	1	0	1	12	8	2	0	107	0	2	-15.1032	1	1
DL	0.201232	20	1	0	1	12	5	2	0	1105	15	0	-2.82976	1	1
DL	0.201339	20	1	1	1	4	5	3	0	33	0	3	-41.3261	1	1
DL	0.201375	20	1	1	1	6	2	1	0	269	8	0	9.5196	0	0.0599
DL	0.201411	20	1	1	5	4	5	2	0	178	8	0	9.73142	0	0.066
DL	0.201482	20	1	1	1	12	6	4	0	107	0	2	-45.0286	1	1
DL	0.201482	20	1	1	1	12	8	2	0	107	0	2	-9.82009	1	1
DL	0.201482	20	1	1	9	4	5	5	0	55	2	0	1.70959	0	0
DL	0.201625	20	1	2	1	6	8	5	0	52	0	1	-22.5143	1	1
DL	0.201625	20	1	2	1	6	5	3	0	52	0	3	-24.5616	1	1
DL	0.201679	20	1	2	7	3	5	2	0	133	8	0	9.77993	0	0.0508
DL	0.201732	20	1	2	1	12	4	3	0	107	0	1	-16.2965	1	1
DL	0.201732	20	1	2	1	12	6	5	0	107	0	1	-19.0596	1	1
DL	0.201732	20	1	2	7	6	8	5	0	52	0	2	-22.5518	1	1
DL	0.201732	20	1	2	10	3	5	5	0	40	2	0	1.76847	0	0.264353
DL	0.201804	20	1	3	1	2	5	2	0	181	15	1	-2.22047	0	0
DL	0.201839	20	1	3	3	2	5	2	0	181	15	2	-2.24925	1	1
DL	0.201982	20	1	3	1	12	4	3	0	107	0	1	-16.3689	1	1
DL	0.201982	20	1	3	1	12	6	4	0	107	0	3	-44.413	1	1
DL	0.201982	20	1	3	1	12	8	2	0	107	0	3	-11.1216	1	1
DL	0.201982	20	1	3	5	8	5	5	0	114	2	0	1.74859	0	0.166173
DL	0.202232	20	2	0	1	12	4	3	0	107	0	1	-16.2723	1	1
DL	0.202232	20	2	0	1	12	6	4	0	107	0	3	-44.3739	1	1
DL	0.202232	20	2	0	1	12	8	2	0	107	0	3	-11.0102	1	1
DL	0.202232	20	2	0	1	12	5	2	0	1105	15	1	-2.49078	1	1
DL	0.202375	20	2	1	1	6	5	2	0	269	8	0	-2.86243	1	1
DL	0.202464	20	2	1	1	11	2	1	0	496	8	0	9.56351	0	0.0124
DL	0.202482	20	2	1	1	12	6	4	0	107	0	3	-44.3368	1	1
DL	0.202482	20	2	1	1	12	8	2	0	107	0	3	-12.6543	1	1
DL	0.202482	20	2	1	7	6	5	5	0	84	2	0	1.78511	1	0.171088
UL	0.202482	20	2	1	12	1	2	1	0	89	15	0	16.5313 	0	0.015
DL	0.202625	20	2	2	1	6	8	5	0	52	0	3	-22.6573	1	1
DL	0.202732	20	2	2	1	12	4	3	0	107	0	2	-16.4256	1	1
DL	0.202732	20	2	2	1	12	6	5	0	107	0	2	-28.0571	1	1
DL	0.202732	20	2	2	1	12	5	5	0	172	2	0	-5.57614	1	1
DL	0.202732	20	2	2	1	12	2	1	0	542	8	0	11.8204	0	0
DL	0.202982	20	2	3	1	12	4	3	0	107	0	2	-16.4878	1	1
DL	0.202982	20	2	3	1	12	6	6	0	107	0	0	-9.15607	1	1
DL	0.202982	20	2	3	1	12	5	5	0	172	2	0	-3.52148	1	1
DL	0.202982	20	2	3	1	12	2	1	0	542	8	0	13.5737	0	0
DL	0.203232	20	3	0	1	12	4	3	0	107	0	2	-16.4486	1	1
DL	0.203232	20	3	0	1	12	6	6	0	107	0	0	-9.20986	1	1
DL	0.203232	20	3	0	1	12	5	2	0	1105	15	2	-2.89937	1	1
DL	0.203232	20	3	0	1	12	2	1	0	542	8	0	13.6076	0	0
DL	0.203375	20	3	1	1	6	5	5	0	84	2	1	-3.28019	0	0
DL	0.203482	20	3	1	1	12	6	6	0	107	0	0	-8.98025	1	1
DL	0.203482	20	3	1	1	12	2	1	0	884	13	0	14.6574	0	0
DL	0.203482	20	3	1	7	6	5	5	0	84	2	2	-3.31281	1	1
DL	0.203732	20	3	2	1	12	4	3	0	107	0	3	-16.4526	1	1
DL	0.203732	20	3	2	1	12	6	5	0	107	0	3	-27.8126	1	1
DL	0.203732	20	3	2	1	12	2	1	0	884	13	0	13.6593	0	0
DL	0.203732	20	3	2	1	12	5	5	0	172	2	1	-3.74107	1	1
DL	0.203804	20	3	3	1	2	2	1	0	144	13	0	13.7673	0	0
DL	0.203982	20	3	3	1	12	4	3	0	107	0	3	-16.1846	1	1
DL	0.203982	20	3	3	1	12	6	6	0	107	0	1	-5.04299	1	1
DL	0.203982	20	3	3	1	12	5	5	0	172	2	1	0.117612	0	0
DL	0.204232	20	4	0	1	12	4	3	0	107	0	3	-16.1905	1	1
DL	0.204232	20	4	0	1	12	6	6	0	107	0	1	-4.60244	1	1
DL	0.204232	20	4	0	1	12	5	2	0	1105	15	3	-2.66902	1	1
DL	0.204375	20	4	1	1	6	5	5	0	84	2	3	1.18416	0	0
DL	0.204482	20	4	1	1	12	6	6	0	107	0	1	-3.87735	1	1
DL	0.204732	20	4	2	1	12	8	3	0	107	0	0	-15.5008	1	1
DL	0.204732	20	4	2	1	12	5	5	0	172	2	2	-9.12634	1	0.986538
DL	0.204982	20	4	3	1	12	2	1	0	884	13	0	9.71895	1	1
DL	0.204982	20	4	3	1	12	6	6	0	107	0	2	-9.67639	1	1
DL	0.204982	20	4	3	1	12	8	3	0	107	0	0	-24.0798	1	1
DL	0.205143	20	5	0	1	7	5	5	0	61	0	0	-10.5902	1	1
DL	0.205143	20	5	0	1	7	2	1	0	514	13	0	9.72267	1	1
DL	0.205232	20	5	0	1	12	6	6	0	107	0	2	-7.66959	1	1
DL	0.205232	20	5	0	1	12	8	3	0	107	0	0	-22.3472	1	1
UL	0.205232	20	5	0	8	5	5	5	0	43	0	0	1.73431 	0	0
DL	0.205482	20	5	1	1	12	6	6	0	107	0	2	-3.11576	0	0
DL	0.205732	20	5	2	1	12	8	3	0	107	0	1	-15.6927	1	1
DL	0.205732	20	5	2	1	12	5	5	0	172	2	3	-9.22909	1	0.356039
DL	0.205982	20	5	3	1	12	2	1	0	884	13	1	9.76779	0	0
DL	0.205982	20	5	3	1	12	6	6	0	107	0	3	-9.58902	1	1
DL	0.205982	20	5	3	1	12	8	3	0	107	0	1	-24.1666	1	1
DL	0.206143	20	6	0	1	7	5	5	0	61	0	1	-10.4604	1	1
DL	0.206143	20	6	0	1	7	2	1	0	514	13	1	9.61933	0	0
DL	0.206232	20	6	0	1	12	6	6	0	107	0	3	-7.55603	1	0.700137
DL	0.206232	20	6	0	1	12	8	3	0	107	0	1	-22.3843	1	1
DL	0.206393	20	6	1	1	7	5	5	0	61	0	2	-3.42151	1	1
DL	0.206393	20	6	1	1	7	2	1	0	514	13	2	16.9492	0	0
UL	0.206607	20	6	2	1	5	6	6	0	43	0	0	-4.51689 	1	1
DL	0.206732	20	6	2	1	12	8	3	0	107	0	2	-20.4413	1	1
DL	0.206732	20	6	2	1	12	2	1	0	403	6	0	10.6237	0	0
DL	0.206982	20	6	3	1	12	8	3	0	107	0	2	-20.5583	1	1
DL	0.206982	20	6	3	1	12	2	1	0	403	6	0	10.8283	0	0
DL	0.207125	20	7	0	1	6	2	1	0	634	18	0	10.5933	1	1
DL	0.207143	20	7	0	1	7	5	5	0	61	0	3	-10.5094	1	1
DL	0.207232	20	7	0	1	12	8	3	0	107	0	2	-16.5368	1	1
UL	0.207357	20	7	1	1	5	6	6	0	43	0	1	-4.49905 	1	0.998077
DL	0.207732	20	7	2	1	12	8	3	0	107	0	3	-13.7517	1	1
DL	0.207982	20	7	3	1	12	2	1	0	403	6	0	10.9008	0	0
DL	0.207982	20	7	3	1	12	8	3	0	107	0	3	-20.478	1	1
UL	0.208107	20	8	0	1	5	6	6	0	43	0	2	-4.33932 	0	0.0028
DL	0.208232	20	8	0	1	12	2	1	0	403	6	0	10.8845	0	0
DL	0.208232	20	8	0	1	12	8	3	0	107	0	3	-20.5719	1	1
DL	0.208482	20	8	1	1	12	2	1	0	403	6	0	17.3017	0	0
DL	0.209839	20	9	3	1	4	4	4	0	33	0	0	-14.4097	1	1
DL	0.209875	20	9	3	1	6	6	7	0	52	0	0	-24.1148	1	1
DL	0.209911	20	9	3	5	4	4	5	0	33	0	0	-7.40714	1	1
DL	0.209982	20	9	3	1	12	7	2	0	107	0	0	-45.3972	1	1
DL	0.209982	20	9	3	1	12	5	7	0	107	0	0	-8.63875	1	1
DL	0.209982	20	9	3	1	12	8	6	0	107	0	0	6.93752	0	0
DL	0.209982	20	9	3	7	6	6	8	0	52	0	0	9.99154	0	0
DL	0.209982	20	9	3	9	4	4	6	0	33	0	0	-14.8236	1	1
DL	0.210089	21	0	0	1	4	4	4	0	33	0	0	-14.3661	1	1
DL	0.210125	21	0	0	1	6	6	7	0	52	0	0	-24.0437	1	1
DL	0.210161	21	0	0	5	4	4	5	0	33	0	0	-7.58131	1	1
DL	0.210232	21	0	0	1	12	7	2	0	107	0	0	-45.4017	1	1
DL	0.210232	21	0	0	1	12	5	7	0	107	0	0	-8.75748	1	1
DL	0.210232	21	0	0	1	12	8	6	0	107	0	0	6.98686	0	0
DL	0.210232	21	0	0	7	6	6	8	0	52	0	0	10.0919	0	0
DL	0.210232	21	0	0	9	4	4	6	0	33	0	0	-14.7638	1	1
DL	0.210339	21	0	1	1	4	4	4	0	33	0	0	-14.3653	1	1
DL	0.210375	21	0	1	1	6	6	7	0	52	0	0	-24.004	1	1
DL	0.210411	21	0	1	5	4	4	5	0	33	0	0	-7.58959	1	1
DL	0.210482	21	0	1	1	12	7	2	0	107	0	0	-45.5989	1	1
DL	0.210482	21	0	1	1	12	5	7	0	107	0	0	-8.79137	1	1
DL	0.210482	21	0	1	1	12	8	6	0	107	0	0	6.96042	0	0
DL	0.210482	21	0	1	7	6	6	8	0	52	0	0	10.0194	0	0
DL	0.210482	21	0	1	9	4	4	6	0	33	0	0	-14.6978	1	1
DL	0.210589	21	0	2	1	4	4	4	0	33	0	1	-9.9956	1	1
DL	0.210625	21	0	2	1	6	6	7	0	52	0	1	-23.5035	1	1
DL	0.210661	21	0	2	5	4	4	4	0	33	0	2	-9.9565	1	1
DL	0.210732	21	0	2	1	12	8	6	0	274	4	0	8.06055	0	0
DL	0.210732	21	0	2	7	6	6	7	0	52	0	2	-20.8437	1	1
DL	0.210839	21	0	3	1	4	4	4	0	33	0	1	-14.4452	1	1
DL	0.210875	21	0	3	1	6	6	7	0	52	0	1	-23.7752	1	1
DL	0.210911	21	0	3	5	4	4	4	0	33	0	2	-14.381	1	1
DL	0.210982	21	0	3	1	12	7	2	0	107	0	1	-45.4872	1	1
DL	0.210982	21	0	3	1	12	5	7	0	107	0	1	-8.7525	1	1
DL	0.210982	21	0	3	1	12	8	6	0	274	4	0	6.79508	0	0
DL	0.210982	21	0	3	7	6	6	7	0	52	0	2	-23.8303	1	1
DL	0.210982	21	0	3	9	4	4	5	0	33	0	1	-4.71323	1	1
DL	0.211089	21	1	0	1	4	4	4	0	33	0	1	-14.5679	1	1
DL	0.211125	21	1	0	1	6	6	7	0	52	0	1	-23.844	1	1
DL	0.211143	21	1	0	1	7	8	6	0	158	4	0	6.91211	0	0
DL	0.211161	21	1	0	5	4	4	4	0	33	0	2	-13.1501	1	1
DL	0.211232	21	1	0	1	12	7	2	0	107	0	1	-45.4633	1	1
DL	0.211232	21	1	0	1	12	5	7	0	107	0	1	-8.56279	1	1
DL	0.211232	21	1	0	7	6	6	7	0	52	0	2	-23.3697	1	1
UL	0.211232	21	1	0	8	5	8	6	0	43	0	0	8.46186 	0	0
DL	0.211232	21	1	0	9	4	4	5	0	33	0	1	-4.68276	1	1
DL	0.211339	21	1	1	1	4	4	5	0	33	0	1	-26.5101	1	1
DL	0.211375	21	1	1	1	6	6	7	0	52	0	3	-23.6914	1	1
DL	0.211393	21	1	1	1	7	8	6	0	158	4	0	7.04494	0	0
DL	0.211411	21	1	1	5	4	4	5	0	33	0	2	-26.4774	1	1
DL	0.211429	21	1	1	7	3	6	8	0	167	11	0	10.0562	0	0.0007
DL	0.211482	21	1	1	1	12	7	2	0	107	0	1	-45.4062	1	1
DL	0.211482	21	1	1	1	12	5	7	0	107	0	1	-8.53425	1	1
UL	0.211482	21	1	1	8	5	8	6	0	43	0	0	8.56548 	0	0
DL	0.211482	21	1	1	9	4	4	6	0	33	0	1	-14.6917	1	1
UL	0.211482	21	1	1	10	3	6	8	0	24	0	0	10.3946 	0	0
DL	0.211589	21	1	2	1	4	4	4	0	33	0	3	-10.0679	1	1
DL	0.211625	21	1	2	1	6	6	7	0	52	0	3	-23.127	1	1
DL	0.211643	21	1	2	1	7	8	6	0	158	4	0	7.85802	0	0
DL	0.211661	21	1	2	5	4	4	4	0	33	0	3	-8.49281	1	1
DL	0.211679	21	1	2	7	3	6	8	0	167	11	0	10.3284	0	0.0007
UL	0.211732	21	1	2	8	5	8	6	0	43	0	0	8.78617 	0	0
UL	0.211732	21	1	2	10	3	6	8	0	24	0	0	10.4469 	0	0
DL	0.211839	21	1	3	1	4	4	4	0	33	0	3	-14.4866	1	1
DL	0.211875	21	1	3	1	6	6	7	0	52	0	3	-23.4119	1	1
DL	0.211911	21	1	3	5	4	4	5	0	33	0	2	-7.90607	1	0.990385
DL	0.211982	21	1	3	1	12	7	2	0	107	0	2	-45.5769	1	1
DL	0.211982	21	1	3	1	12	5	7	0	107	0	2	-9.05999	1	1
DL	0.211982	21	1	3	1	12	8	6	0	274	4	0	7.26755	0	0
DL	0.211982	21	1	3	7	6	6	8	0	338	11	0	10.0239	0	0
DL	0.211982	21	1	3	9	4	4	5	0	33	0	3	-24.321	1	0.990385
DL	0.212089	21	2	0	1	4	4	5	0	33	0	2	-26.858	1	1
DL	0.212161	21	2	0	5	4	4	5	0	33	0	3	-26.8824	1	1
DL	0.212232	21	2	0	1	12	7	2	0	107	0	2	-45.497	1	1
DL	0.212232	21	2	0	1	12	5	7	0	107	0	2	-9.06687	1	1
DL	0.212232	21	2	0	1	12	8	6	0	274	4	0	7.11739	0	0
DL	0.212232	21	2	0	1	12	6	8	0	680	11	0	2.445	1	1
DL	0.212232	21	2	0	9	4	4	5	0	33	0	3	-26.8897	1	1
DL	0.212339	21	2	1	1	4	4	6	0	33	0	2	-21.2426	1	1
DL	0.212411	21	2	1	5	4	4	6	0	33	0	3	-21.2402	1	1
DL	0.212482	21	2	1	1	12	7	2	0	107	0	2	-45.5506	1	1
DL	0.212482	21	2	1	1	12	5	7	0	107	0	2	-6.41086	1	1
DL	0.212482	21	2	1	1	12	8	6	0	274	4	0	7.54962	0	0
DL	0.212482	21	2	1	1	12	6	8	0	680	11	0	2.40262	1	1
DL	0.212732	21	2	2	1	12	8	6	0	274	4	0	9.26273	0	0
DL	0.212732	21	2	2	1	12	6	8	0	680	11	0	10.4914	0	0
DL	0.212982	21	2	3	1	12	7	2	0	107	0	3	-45.8301	1	1
DL	0.212982	21	2	3	1	12	5	7	0	107	0	3	-3.53889	0	0.700137
DL	0.212982	21	2	3	1	12	8	6	0	274	4	0	8.44119	0	0
DL	0.212982	21	2	3	1	12	6	8	0	172	2	0	2.3827	0	0.0317
DL	0.213232	21	3	0	1	12	7	2	0	107	0	3	-46.0036	1	1
DL	0.213232	21	3	0	1	12	5	7	0	107	0	3	-3.50258	1	0.700137
DL	0.213232	21	3	0	1	12	8	6	0	274	4	0	8.37637	0	0
DL	0.213232	21	3	0	1	12	6	8	0	680	11	1	2.21796	1	1
DL	0.213482	21	3	1	1	12	7	2	0	107	0	3	-45.7275	1	1
DL	0.213482	21	3	1	1	12	5	7	0	107	0	3	-3.54398	1	0.048
DL	0.213482	21	3	1	1	12	8	6	0	403	6	0	8.25685	0	0.0002
DL	0.213482	21	3	1	1	12	6	8	0	680	11	1	2.44484	1	1
DL	0.213732	21	3	2	1	12	8	6	0	403	6	0	9.08075	0	0
DL	0.213732	21	3	2	1	12	6	8	0	172	2	0	10.7524	0	0
DL	0.213982	21	3	3	1	12	8	6	0	403	6	0	9.055	0	0
DL	0.213982	21	3	3	1	12	6	8	0	172	2	0	10.728	0	0
UL	0.214107	21	4	0	1	5	5	7	0	43	0	0	-1.5984 	1	1
DL	0.214232	21	4	0	1	12	8	6	0	403	6	0	9.05076	0	0
DL	0.214232	21	4	0	1	12	6	8	0	680	11	2	10.8345	0	0
DL	0.214482	21	4	1	1	12	8	6	0	403	6	0	8.96009	0	0
DL	0.214482	21	4	1	1	12	6	8	0	680	11	2	10.8409	0	0
DL	0.214732	21	4	2	1	12	8	6	0	403	6	0	8.86185	0	0
DL	0.214732	21	4	2	1	12	6	8	0	884	13	0	10.8746	1	0.0189
UL	0.214857	21	4	3	1	5	5	7	0	43	0	1	-1.80727 	0	0
DL	0.214982	21	4	3	1	12	8	6	0	403	6	0	8.94198	0	0
DL	0.214982	21	4	3	1	12	6	8	0	884	13	0	10.9866	0	0.0001
DL	0.215232	21	5	0	1	12	8	6	0	403	6	0	9.05272	0	0
DL	0.215232	21	5	0	1	12	6	8	0	884	13	0	10.8423	0	0.0189
DL	0.215482	21	5	1	1	12	8	6	0	403	6	0	8.95231	0	0
DL	0.215482	21	5	1	1	12	6	8	0	884	13	0	10.7997	0	0.0189
DL	0.215732	21	5	2	1	12	8	6	0	403	6	0	8.91866	0	0
DL	0.215732	21	5	2	1	12	6	8	0	884	13	1	11.0169	0	0
DL	0.215982	21	5	3	1	12	8	6	0	403	6	0	8.94328	0	0
DL	0.215982	21	5	3	1	12	6	8	0	884	13	0	11.1129	0	0.0001
DL	0.216232	21	6	0	1	12	8	6	0	403	6	0	8.88778	0	0
DL	0.216232	21	6	0	1	12	6	8	0	884	13	0	11.2249	0	0.0001
DL	0.216482	21	6	1	1	12	8	6	0	403	6	0	8.92487	0	0
DL	0.216482	21	6	1	1	12	6	8	0	884	13	0	11.3077	0	0.0001
DL	0.216732	21	6	2	1	12	8	6	0	403	6	0	8.8373	0	0
DL	0.216732	21	6	2	1	12	6	8	0	884	13	0	11.1942	0	0.0001
DL	0.216982	21	6	3	1	12	8	6	0	403	6	0	8.68684	0	0
DL	0.216982	21	6	3	1	12	6	8	0	884	13	0	11.0829	0	0.0001
DL	0.217232	21	7	0	1	12	8	6	0	403	6	0	8.90764	0	0
DL	0.217232	21	7	0	1	12	6	8	0	884	13	0	11.0653	0	0.0001
DL	0.217482	21	7	1	1	12	8	6	0	403	6	0	8.8786	0	0
DL	0.217482	21	7	1	1	12	6	8	0	884	13	0	11.0598	0	0.0001
DL	0.217732	21	7	2	1	12	8	6	0	403	6	0	8.98	0	0
DL	0.217732	21	7	2	1	12	6	8	0	884	13	0	11.0209	0	0.0001
DL	0.217982	21	7	3	1	12	8	6	0	403	6	0	8.93005	0	0
DL	0.217982	21	7	3	1	12	6	8	0	884	13	0	11.1087	0	0.0001
DL	0.218232	21	8	0	1	12	8	6	0	403	6	0	8.8375	0	0
DL	0.218232	21	8	0	1	12	6	8	0	884	13	0	11.1483	0	0.0001
DL	0.218482	21	8	1	1	12	8	6	0	403	6	0	8.83235	0	0
DL	0.218482	21	8	1	1	12	6	8	0	884	13	0	11.1564	0	0.0001
DL	0.218732	21	8	2	1	12	8	6	0	403	6	0	8.89335	0	0
DL	0.218732	21	8	2	1	12	6	8	0	884	13	0	11.1169	0	0.0001
DL	0.218982	21	8	3	1	12	8	6	0	403	6	0	8.80631	0	0
DL	0.218982	21	8	3	1	12	6	8	0	884	13	0	11.0274	0	0.0001
DL	0.219232	21	9	0	1	12	8	6	0	403	6	0	8.67607	0	0
DL	0.219232	21	9	0	1	12	6	8	0	884	13	0	11.0753	0	0.0001
DL	0.219482	21	9	1	1	12	8	6	0	403	6	0	8.68309	0	0
DL	0.219482	21	9	1	1	12	6	8	0	884	13	0	11.0401	0	0.0001
DL	0.219732	21	9	2	1	12	8	6	0	403	6	0	8.62078	0	0
DL	0.219732	21	9	2	1	12	6	8	0	884	13	0	11.0722	0	0.0001
DL	0.219982	21	9	3	1	12	8	6	0	403	6	0	8.56552	0	0
DL	0.219982	21	9	3	1	12	6	8	0	884	13	0	11.0706	0	0.0001
DL	0.220232	22	0	0	1	12	8	6	0	403	6	0	8.68346	0	0
DL	0.220232	22	0	0	1	12	6	8	0	884	13	0	11.1796	0	0.0001
DL	0.220482	22	0	1	1	12	8	6	0	403	6	0	8.74792	0	0
DL	0.220482	22	0	1	1	12	6	8	0	884	13	0	11.1912	0	0.0001
DL	0.220732	22	0	2	1	12	8	6	0	403	6	0	8.64209	0	0
DL	0.220732	22	0	2	1	12	6	8	0	884	13	0	11.1746	0	0.0001
DL	0.220982	22	0	3	1	12	8	6	0	403	6	0	8.72103	0	0
DL	0.220982	22	0	3	1	12	6	8	0	884	13	0	11.2037	0	0.0001
DL	0.221232	22	1	0	1	12	8	6	0	403	6	0	8.72593	0	0
DL	0.221232	22	1	0	1	12	6	8	0	884	13	0	11.1634	0	0.0001
DL	0.221482	22	1	1	1	12	8	6	0	403	6	0	8.94284	0	0
DL	0.221482	22	1	1	1	12	6	8	0	884	13	0	11.2629	0	0.0001
DL	0.221732	22	1	2	1	12	8	6	0	403	6	0	9.01082	0	0
DL	0.221732	22	1	2	1	12	6	8	0	884	13	0	11.293	0	0.0001
DL	0.221946	22	1	3	1	10	8	6	0	335	6	0	9.0155	0	0
DL	0.221982	22	1	3	1	12	6	8	0	884	13	0	11.3069	0	0.0001
UL	0.221982	22	1	3	11	2	8	6	0	64	6	0	8.39132 	0	0.0012
DL	0.222196	22	2	0	1	10	8	6	0	335	6	0	9.05486	0	0
DL	0.222214	22	2	0	1	11	6	8	0	810	13	0	11.267	0	0
UL	0.222232	22	2	0	11	2	8	6	0	64	6	0	8.24456 	0	0.0012
UL	0.222232	22	2	0	12	1	6	8	0	53	11	0	10.8307 	0	0.0039
DL	0.222446	22	2	1	1	10	8	6	0	335	6	0	8.87711	0	0
DL	0.222464	22	2	1	1	11	6	8	0	810	13	0	11.0901	0	0.0579
UL	0.222482	22	2	1	11	2	8	6	0	64	6	0	8.23142 	0	0.0012
UL	0.222482	22	2	1	12	1	6	8	0	53	11	0	10.8421 	0	0.0039
DL	0.222714	22	2	2	1	11	6	8	0	810	13	0	11.1066	0	0.0579
DL	0.222732	22	2	2	1	12	8	6	0	403	6	0	8.88643	0	0
UL	0.222732	22	2	2	12	1	6	8	0	53	11	0	11.1745 	0	0.0039
DL	0.222982	22	2	3	1	12	8	6	0	403	6	0	9.07884	0	0
DL	0.222982	22	2	3	1	12	6	8	0	884	13	0	11.2499	0	0.0001
DL	0.223232	22	3	0	1	12	8	6	0	403	6	0	9.11435	0	0
DL	0.223232	22	3	0	1	12	6	8	0	884	13	0	11.1493	0	0.0189
DL	0.223482	22	3	1	1	12	8	6	0	403	6	0	9.29197	0	0
DL	0.223482	22	3	1	1	12	6	8	0	884	13	0	11.1729	0	0.0189
DL	0.223732	22	3	2	1	12	8	6	0	403	6	0	9.177	0	0
DL	0.223732	22	3	2	1	12	6	8	0	884	13	0	11.2081	0	0.0189
DL	0.223982	22	3	3	1	12	8	6	0	403	6	0	9.24578	0	0
DL	0.223982	22	3	3	1	12	6	8	0	884	13	0	11.1557	0	0.0189
DL	0.224232	22	4	0	1	12	8	6	0	403	6	0	9.15463	0	0
DL	0.224232	22	4	0	1	12	6	8	0	884	13	0	11.0012	0	0.0189
DL	0.224482	22	4	1	1	12	8	6	0	403	6	0	9.14936	0	0
DL	0.224482	22	4	1	1	12	6	8	0	884	13	0	11.0725	0	0.0189
DL	0.224732	22	4	2	1	12	5	4	0	107	0	0	-20.4356	1	1
DL	0.224732	22	4	2	1	12	8	6	0	403	6	0	8.56918	0	0
DL	0.224732	22	4	2	1	12	6	8	0	884	13	0	4.08721	1	1
DL	0.224982	22	4	3	1	12	5	4	0	107	0	0	-20.3662	1	1
DL	0.224982	22	4	3	1	12	8	6	0	403	6	0	8.51163	0	0
DL	0.224982	22	4	3	1	12	6	8	0	884	13	0	4.09347	1	1
DL	0.225232	22	5	0	1	12	5	4	0	107	0	0	-20.17	1	1
DL	0.225232	22	5	0	1	12	8	6	0	403	6	0	8.62061	0	0
DL	0.225232	22	5	0	1	12	6	8	0	884	13	0	4.099	1	1
DL	0.225482	22	5	1	1	12	8	6	0	403	6	0	9.28177	0	0
DL	0.225482	22	5	1	1	12	6	8	0	274	4	0	11.0655	0	0
DL	0.225732	22	5	2	1	12	5	4	0	107	0	1	-20.0073	1	1
DL	0.225732	22	5	2	1	12	8	6	0	403	6	0	8.69079	0	0
DL	0.225732	22	5	2	1	12	6	8	0	884	13	1	3.86967	0	0.0716
DL	0.225982	22	5	3	1	12	5	4	0	107	0	1	-19.826	1	1
DL	0.225982	22	5	3	1	12	8	6	0	403	6	0	8.69969	0	0
DL	0.225982	22	5	3	1	12	6	8	0	884	13	1	3.87915	0	0.0716
DL	0.226232	22	6	0	1	12	5	4	0	107	0	1	-19.7759	1	1
DL	0.226232	22	6	0	1	12	8	6	0	403	6	0	8.70692	0	0
DL	0.226232	22	6	0	1	12	6	8	0	884	13	1	3.89778	0	0.0716
DL	0.226375	22	6	1	1	6	8	6	0	200	6	0	9.2669	0	0
DL	0.226482	22	6	1	1	12	6	8	0	274	4	0	11.098	0	0
DL	0.226482	22	6	1	7	6	8	4	0	52	0	0	0.985801	0	0
DL	0.226625	22	6	2	1	6	8	6	0	200	6	0	8.95288	0	0
DL	0.226732	22	6	2	1	12	5	4	0	107	0	2	-19.4309	1	1
DL	0.226732	22	6	2	1	12	6	8	0	274	4	0	3.92987	0	0.0895
DL	0.226732	22	6	2	7	6	8	4	0	52	0	0	0.864547	0	0.0014
DL	0.226875	22	6	3	1	6	8	6	0	200	6	0	8.99142	0	0
DL	0.226982	22	6	3	1	12	5	4	0	107	0	2	-19.2782	1	1
DL	0.226982	22	6	3	1	12	6	8	0	274	4	0	3.98608	0	0.0895
DL	0.226982	22	6	3	7	6	8	4	0	52	0	0	0.846157	0	0.0014
DL	0.227125	22	7	0	1	6	8	6	0	200	6	0	9.10537	0	0
DL	0.227232	22	7	0	1	12	5	4	0	107	0	2	-19.0829	1	1
DL	0.227232	22	7	0	1	12	6	8	0	680	11	0	4.08537	1	1
DL	0.227232	22	7	0	7	6	8	4	0	52	0	0	0.789851	0	0.0014
DL	0.227339	22	7	1	1	4	8	6	0	132	6	0	9.2808	0	0
DL	0.227411	22	7	1	5	4	8	4	0	33	0	0	0.778556	0	0.0065
DL	0.227482	22	7	1	1	12	5	3	0	107	0	0	-19.5653	1	1
DL	0.227482	22	7	1	1	12	6	8	0	274	4	0	3.97951	0	0.0895
UL	0.227482	22	7	1	9	4	8	4	0	33	0	0	-0.351062 	1	0.522303
DL	0.227589	22	7	2	1	4	8	6	0	132	6	0	9.20619	0	0
DL	0.227661	22	7	2	5	4	8	4	0	33	0	0	0.743862	0	0.0065
DL	0.227732	22	7	2	1	12	5	4	0	107	0	3	-5.57	1	1
DL	0.227732	22	7	2	1	12	6	8	0	274	4	0	4.00861	0	0.0895
UL	0.227732	22	7	2	9	4	8	4	0	33	0	0	-0.333288 	0	0.522303
DL	0.227875	22	7	3	1	6	8	6	0	200	6	0	9.17598	0	0
DL	0.227982	22	7	3	1	12	5	4	0	107	0	3	-18.4893	1	1
